Twitter_Id,Label,Hashtags,Text
575959104826515456,sexism,"mkr, mkr, happycampers, ",#mkr I don't know but I think it may be safe to use to C word in regards to Kat #mkr #happycampers
575959091786313729,sexism,"mkr, ",Celine isn't funny stop it #mkr
575959059406286848,sexism,"mkr, delusionalcow, ","Kat on not winning people's choice: \""I can't believe this! Obviously those campers were voting strategically.\"" #mkr #delusionalcow"
575958838907555841,sexism,"mkr, ","'didn't blow my mind. it blew something else, if u know what i mean' #mkr"
575958701011390464,sexism,"MKR, ",#MKR those pieces to camera are recorded after the event. Kat knows she gets smacked down and she STILL gloats like a crazy Bond villain
575958684909580288,sexism,"MKR, ",Is it tv editing .. or is Kat a natural nasty bitch   #MKR
575958600310337536,sexism,"mkr, mkr2015, ",RT @hsaymssik: Sucks to have the smile wiped off your own face huh Kat? She in a glass house should not throw stones. #mkr  #mkr2015
575958589728116737,sexism,"mkr, ",Kat has certainly set herself up for much pounding... I hope she is saved from it by being the first to go... She is quite horrid #mkr
575958408374923264,sexism,"mkr, ",#mkr oh kat u silly silly fucking thing...open ur eyes
575958357829234689,sexism,"MKR, ","RT @hellokittyx958: Fuck you Kat, dumb bitch #MKR"
575958224597164032,sexism,"MKR, ",Hahahahahahaha suck shit Kat #MKR
575958222709772288,sexism,"mkr, katandandre, mkrkat, ",I hope Kat gets Ebola and then hit by a train followed by a smack in the ugly face with a shovel #mkr #katandandre #mkrkat
575958158318833665,sexism,"karmaisabitch, mkr, ",Sucked in Kat and Andre you should be embarrassed not just with your food but your behavior #karmaisabitch @mykitchenrules #mkr
575958141386412033,sexism,"mkr, karmaisabitch, ",Oh Kat you do something new every night to make yourself look even more like a hateful twat! #mkr #karmaisabitch
575958050952982528,sexism,"mkr, mkr2015, ",Sucks to have the smile wiped off your own face huh Kat? She in a glass house should not throw stones. #mkr  #mkr2015
575958007151906818,sexism,"whack, mkr, ",@Kristinaa_Egger Kat just got what she deserved #whack #mkr
575957958749605888,sexism,"MKR, ","RT @childishxbreezy: LOOOL what goes around comes around, Kat should just shut up #MKR"
575957941326467073,sexism,"mkr, bitch, ",Can someone give Kat a slap across the head #mkr #bitch
575957931885121537,sexism,"mkr, kant, ",Seriously - just when you think that stupid Kant get an worse she does #mkr #kant
575957920166211584,sexism,"mkr, ",And Kat thought her bake was great. So delusional  #mkr
575957912469647360,sexism,"mkr, ","Hahahaha Kat, that was worth the wait #mkr"
575957909298782210,sexism,"MKR, ",HA-HA-HA.... TAKE THAT KAT!!!!! YOU SUCK!! #MKR
575957907193274368,sexism,"MKR, ",#MKR that wiped that horrible smile off Kat's face!!!!
575957766617051136,sexism,"Kat, MKR, Thopia, ",#Kat is proof that the majority of the #MKR producers must be from WA. She is one truly awful human ... not as bad as #Thopia though!
575957741329457153,sexism,"MKR, ",Kat is a nasty piece of work tbh #MKR
575957680994459648,sexism,"mkr, ",Kat can fuck off home now.... #mkr
575957673302073344,sexism,"mkr, ",Now who has had the smile wiped off their face. Kat you are a biatch  #mkr
575957672769388544,sexism,"MKR, mkr2015, ",Krazy-eyes Kat needs a kick in the ku...\n#MKR #mkr2015
575957660484374528,sexism,"MKR, ","And cop that, Kat #MKR"
575957610052071424,sexism,"MKR, ",@mykitchenrules Why is Kat being so nasty? Just showing what a horrible person looks like #MKR
575957545921052672,sexism,"mkr, ",#mkr all Kat needs now is a witch's hat! Let's see how they go.
575957533572997121,sexism,"mkr, ",Can Kat get any nastier? #mkr
575957507975294976,sexism,"mkr, ",Ugh. Fuck off Kat. Your turns next.  #mkr
575957448516739072,sexism,"MKR, ",@mykitchenrules Kat be humiliated from your attitude.. Not your cooking. #MKR
575957444930609153,sexism,"MKR, ",What a nasty bit of work Kat is. I'd take the promo girls any day.  #MKR
575957436651048961,sexism,"MKR, ",Get rid of that Kat. The worst person I have ever seen  #MKR
575957434503602177,sexism,"MKR, MKR2015, ","Karma's a bitch, right Kat? #MKR #MKR2015"
575957412747853824,sexism,"MKR, ",#MKR God Kat you are awful awful person. Oh you are humiliated? GOOD.
575957361849815040,sexism,"MKR, Fail, ",Wow. Wiped that bitchy smile right of your face Kat #MKR #Fail
575957337573195776,sexism,"skankKat, mkr, ",You'll be laughing last #skankKat #mkr
575957278542581760,sexism,"MKR, ",my hate for kat is getting stronger and stronger every time i watch her. #MKR
575957239112032256,sexism,"mkr, ",OH MY GOD. KAT IS SUCH A FUCKING BITCH. SO MUCH HATE #mkr
575957226470432768,sexism,"mkr, ","Suck it Kat, you fucking cunt. #mkr"
575957215195963392,sexism,"mkr, ",Karma will get you Kat u kunt #mkr
575957161878093824,sexism,"mkr, ",Kat is a sociopath #mkr
575957156916129792,sexism,"mkr, laughingatAnnie, ",is kat like the devil incarnate?? #mkr #laughingatAnnie
575957125144403968,sexism,"MKR, ","Kat, you are a reprehensible individual #MKR"
575957096405008384,sexism,"mkr, cuntfacebitch, ",Why don't the like me Andre?  #mkr. #cuntfacebitch http:\/\/t.co\/dBVWcHHwvz
575956760210493440,sexism,"Burp, mkr, ",I wonder who slept on this in tent?   Celine - I'm talking to you. #Burp  #mkr http:\/\/t.co\/TZL1beY3sX
575956033559928833,sexism,"MKR, ",Pity the tide didn't come in and sink Annie's meatballs #MKR
575954831312953345,sexism,"MKR, ",Police boat looking for a crack whore named kat who's been dealing meth and whoring herself out for a powered camp site. #MKR
575954813780762626,sexism,"cuntandandre, mkr, ",I vote for #cuntandandre &amp; Annie\/Lloyd cook off\nShit vs shit\n#mkr
575954714040233984,sexism,"MKR, mkr2015, krazyeyeskat, ",Krazy-Eyes Kat has tickets on herself and her cooking. #MKR #mkr2015 #krazyeyeskat
575954602081783808,sexism,"MKR, ",#MKR suck it kat u kent!!!
575954594829729793,sexism,"mkr, ","RT @fee_bee_63: Kat adds \""delusional\"" to her list of personality faults. #mkr"
575954545907355648,sexism,"mkr, ",RT @babybrucewayne: every time I see Kat's face I feel like puking #mkr
575954545672466432,sexism,"mkr, cuntfacebitch, ",Oh Kat.  This is what you deserve. #mkr #cuntfacebitch http:\/\/t.co\/bO5HNiaQKu
575954406274949120,sexism,"MKR, ",Drasko should have been married to bambi (Annie).\nI think they're a 'perfect' annoying couple.  #MKR
575954385529761792,sexism,"mkr, ",Kate you stupid woman!  #mkr
575954250930364416,sexism,"mkr, ",I just want to knock Kat's cocky face out #mkr
575954211189325824,sexism,"MKR, ",Suck shit Kat you dumb shit. Go back into the swamp behind ya and shut the fuck up. #MKR
575954199164297216,sexism,"mkr, ",Surely THIS proves that those two cunts can't cook... #mkr
575954150862639106,sexism,"mkr, ","Kat adds \""delusional\"" to her list of personality faults. #mkr"
575954050732019712,sexism,"mkr, ",Eva &amp; Debra are now my most hated team on #mkr after least night's ep. Snakes in the grass those two.
575953987574362112,sexism,"mkr, ",Fuck off Kat #mkr
575953628399337473,sexism,"mkr, ","Kat \""I feel like I'm in a dream\"" ...yeah you are a dreamer with absolutely no cooking ability  #mkr"
575953455757402112,sexism,"mkr, ",i thought noone was eating the meatballs. who's annie even talking to? her imaginary friend?? #mkr
575952374558130176,sexism,"mkr, crazybitch, ","RT @CorinnaSladey: Kat is busy warming up her crack pipe over the BBQ , stand clear #mkr #crazybitch"
575952143456210944,sexism,"MKR, ",@mykitchenrules #MKR didn't think Kat could be more annoying than she was in the home rounds. I was wrong! Annie coming a close second.
575952072027185153,sexism,"MKR, ","\""@Mr_Fanta_Pants: How long until Kat heats up her crack pipe over the BBQ? #MKR\"" think she already has, crazy bitch"
575952061868560384,sexism,"mkr, crazybitch, ","Kat is busy warming up her crack pipe over the BBQ , stand clear #mkr #crazybitch"
575951741780283392,sexism,"mkr, ",@SydneyEditor1 she already stated that it's not going to happen LOL .. Any day now she will come out saying that editing I'd to blame #mkr
575951527057072128,sexism,"mkr, ","Can not stand the head on Kat, horrendous person! #mkr"
575951408479899648,sexism,"mkr, ","Meanwhile, Kat is poisoning the lake #mkr"
575951228368089088,sexism,"mkr, ","\""@fee_bee_63: Kat is a completely rank cow but by God Annie is annoying #mkr\"" But Kat's way more annoying and unbearable then Annie is"
575950466376323072,sexism,"MKR, ","The elderly Chinese gentleman hasn't heard of bubble &amp; squeak before, and steps away from the insane red head squeaking at him. #MKR"
575950346415017984,sexism,"mkr, ","\""I'm trying so hard to be charming\"" - Annie.\n\nI have nothing to add.\n\n#mkr"
575950340828209153,sexism,"mkr, hungrycampers, ",I'll help with the dough Sheri and Emilie im coming !! :D #mkr #hungrycampers
575949567373373440,sexism,"elephant, nailedit, mkr, ","Whoa. Nice, uh, \""impression,\"" Celine.#elephant #nailedit #mkr"
575949344882335744,sexism,"mkr, ",Also - Kat is a completely rank cow but by God Annie is annoying... #mkr
575949313760567296,sexism,"MKR, ",#MKR REALLY WISH KAT WOULD JUST GO TO SUDDEN DEATH FULL STOP.
575949036504547328,sexism,"mkr, ",I wonder if Kat will ask everyone if she can bum a durrie. #mkr
575948244418633728,sexism,"mkr, cuntfacebitch, ",Oooh.  applications for 2016.  Can I sign up to be the bitchy cunt.  #mkr #cuntfacebitch http:\/\/t.co\/nXcRIWYLa0
575948108531527680,sexism,"mkr, MKR2015, ",Kat's not a morning person. Or a midday person. Or an afternoon person. Or an evening person. Wait. Is she even a person??  #mkr #MKR2015
575947951207424000,sexism,"MKR2015, MKR, ",I need a Drink or 5. Watching &amp; listening to Kat just does my head in #MKR2015 #MKR
575947892172574720,sexism,"mkr, ","Celine does a good elephant, she's obviously had practice #mkr"
575947744222797825,sexism,"mkr, ",Shut up Kat.  #mkr
575947707807744002,sexism,"mkr, ",Because gas BBQs are for wimps.  #mkr
575947475455885314,sexism,"mkr, whatdrugproblem, ",Kat's dealer obviously delivers #mkr #whatdrugproblem
575947439229681664,sexism,"cuntandandre, mkr, ",Looks like shit #cuntandandre....not surprising\n#mkr
575947218462507008,sexism,"cuntandandre, mkr, ",Oh kat.... never mind #cuntandandre #mkr
560159989642588161,sexism,,RT @AsheSchow: Yet another student settles with university over an unfair process resulting from campus sexual assault hearings: http:\/\/t.c\u2026
560181343926353920,sexism,,"RT @CHSommers: How NPR helped create the current panic over a phantom campus \""rape culture.\"" @jonathanchait @sullydish @davidfrum http:\/\/t.\u2026"
560191214344224768,sexism,,RT @AlMartin2000: @Jackbarnesmra @AVoiceForMen @girlwriteswhat @JustLaurenB @BlackBeard20096 @MT8_9  Da womenz.. dey be sooo oppwessed! htt\u2026
560293687738265601,sexism,"WomenAgainstFeminism, ","@aamattyhealy Bet I can prove that you, like most feminists, oppose equality quickly, A B or C? #WomenAgainstFeminism http:\/\/t.co\/QFTAQLYtNd"
560299163200815104,sexism,"equality, ",".@aamattyhealy You won't answer, like most feminists, because the answer exposes your OPPOSITION to #equality.  You fool only yourselves..."
560302766875480064,sexism,,@TheGags29 You make many baseless assumptions and decide they are facts.
560313899099373568,sexism,,"@TheGags29  Nope.  Jessi and many other feminist's love our male tears, though... http:\/\/t.co\/Z4ruzPBa73"
560443767325753346,sexism,,"@BristolBen @aamattyhealy FTR...I'm an ERA, not MRA.  Term MRA is flawed for same reason as feminism...gender specificity."
560481970338430977,sexism,,".@JenLawliet @SwitchManZZZ Actually, I explained nothing.  I asked YOU to think for YOURSELF and answer a question... http:\/\/t.co\/AB9iGgTZPh"
560509487115943937,sexism,,"@MGTOWKnight Feminists think very little of women, it turns out..."
560509571421442049,sexism,,"RT @FO7935: 40 year old woman marries herself after she can't find Mr. Right, goes on honeymoon to Dubai lollol omg stop http:\/\/t.co\/dfcIAN\u2026"
560556981506019328,sexism,,"@Galaxy_Allie No, feminism opposes choice of parenthood via financial abortion for men."
560572503853371392,sexism,,RT @g56yu: Men must prove a woman said 'Yes' under tough new rape rules - via @Telegraph http:\/\/t.co\/Ul9legKnYy
560583821817430016,sexism,,"RT @Kal1699: @MT8_9 I can't favorite enough! What reproductive rights do men have? None! \""Keep in your pants!\"" \""Takes two to tango!\"" \""Men s\u2026"
560593786473312257,sexism,"GamerGate, TweetLikeAFeminist, ",RT @pmb527: #GamerGate obviously Madden is a sexist video game series that refuses to add female characters. #TweetLikeAFeminist
560652455734939650,sexism,,"RT @p4ndiamond: i love equal rights, fuck men , i love men , men are rapists ,not all men i care about MGM , LOL HIS DICK GOT CUT OFF #Twee\u2026"
560802146992791553,sexism,,.@tim_geelen @eaballesty The wage gap is debunked lie and RAINN says rape culture is fairy tale that distracts from stopping real rape...
560805153113391104,sexism,,@eaballesty @tim_geelen Seems she did have plenty of time to deny evidence and arguments...just no time to make them...
560806980018012160,sexism,,@eaballesty @tim_geelen  OK.  Whew.  That's good.  Get a real degree and forget this poison of victimhood known as feminism.
560811113068376064,sexism,,@yunglibertarian I keep trying to explain...GOP needs CO to get to 270.  Nominate a Drug War-rior like Romney and you lose CO...and the WH.
560828359559905280,sexism,,.@tim_geelen @eaballesty Not true.  Feminism is also about getting free stuff and using benevolent sexism\/chivalry to their advantage.
560835603370348544,sexism,,RT @olewahr: @MT8_9 2006 Self Made Man: Norah Vincent chooses Female Privilege over Male Privilege https:\/\/t.co\/yMWX6waQgv
560841269208170496,sexism,"NoMorePage3, ",.@SlutWalkTO @Filotto @TheGags29 @bowtie_guy14 @MyLostGadget @JustLaurenB @LostSailorNY You support the slut shaming of #NoMorePage3? Odd...
560847759482556416,sexism,,.@eaballesty @dileted @tim_geelen Those women are not exploited.  They make a calculated choice to use sex to advance careers.
560856229917261825,sexism,,@HotPocky1994 @TheGags29 @JTPuhlyak @orbvase No. Just listing two of the only degrees more useless than mine...
560948966448443392,sexism,,"@p4ndiamond I saw him, but I rarely engage male fems...zero point to it.  They are just following orders..."
560951993947394048,sexism,,@p4ndiamond Works for Huff Post...that's how they get jobs.  They hire the Whitest Knight.
561005248907866112,sexism,,".@Mich_McConnell It's fine, had the same argument 100s of times...you will eventually argue abortion has zero to do w\/ having a kid or not"
561005336384266240,sexism,,"@Mich_McConnell Just \""her body\"" right?"
561147028752064513,sexism,,".@GRIMACHU Sounds a bit too much like \""separate but equal\"". It's sexism, bias, bigotry, you name it. @MoJGovUK is clearly infested w bigots."
561532517896171520,sexism,,"@thisonesakillaa @JusticeForAnita A well done, one...must say. Fem I was arguing w\/ had RT me a few times..so I thought this was her cavalry"
561555438668644352,sexism,"TweetLikeAFeminist, GamerGate, ",RT @BloodmouthView: #TweetLikeAFeminist  #GamerGate an outlandish satirical piece of writing that takes a hearty stab at new Feminism http:\u2026
561580524347854848,sexism,"Feminism, ",RT @PoliticalCynic: @MT8_9 @findingmariah NOW it makes sense.  #Feminism is all about being full of shit.  Got it!
561608108385243136,sexism,"INeedMeninismBecause, ",#INeedMeninismBecause watching feminists\/their lapdogs have conniptions &amp; mock a movement created solely to mock THEIR movement = TOO funny.
561695991301431298,sexism,,RT @niceguy239372: @MT8_9 @ExposeFeminism @MeReachingout @mjjchgdm @sh00ter_d yeah rape culture is a lie!! So true http:\/\/t.co\/CE6emx2zh9
561769269151936512,sexism,,RT @amyalkon: Sad When The Most Basic Fairness To Men Is A Revolutionary Thing: Paternity fraud news in Washington State &amp; Detroit http:\/\/t\u2026
561907324118630401,sexism,"GamerGate, ","RT @brofreq: I was fortunate to catch this right when it was posted, 4th reply in. Get rekt Anita. #GamerGate http:\/\/t.co\/PCtrrmpV2y"
561910436690690048,sexism,,"RT @uberfeminist: Yes! I tell cops that a Star Trek actor, a Jeopardy winner &amp; a Vikings washout are trolling everyone but they do nothing!\u2026"
561927697170182144,sexism,,@PardusXY The idea...or the argument?
561931298525442048,sexism,,"RT @PoliticalCynic: @MT8_9 @PardusXY If they didn't need inflated rape statistics for money grabbing, they would be cheering at this:  http\u2026"
562024083798646784,sexism,,RT @ThatFrancopoli: @MT8_9 @Hacks4001 Ranch Dressing on pizza? WTF!?!??! No Pineapple was bad enough from these monsters!
562305764459831298,sexism,"SorryItsABoy, ","\""@thisonesakillaa: In my opinion? All jokes are ok. Nothing should be off-limits to joke about. Just pointing out hypocrisies\"" #SorryItsABoy"
562307702853238784,sexism,,"Welcome to my \""stupid emotionally crippled child who needs to put their fingers in their ears cuz life is hard\"" list. http:\/\/t.co\/Gb3n2XYwPg"
562312335151611904,sexism,"sorryitsaboy, everydaysexism, ","Since the feminists at #sorryitsaboy &amp; #everydaysexism NOW just LOVE \""jokes\"" I thought they'd like this one...right? http:\/\/t.co\/y5tE6iR650"
562318403449683970,sexism,"sorryitsaboy, ",.@philippenis @DannyVelasco I made up nothing. A stoner said that and you are too ignorant of world events to know he's wrong. #sorryitsaboy
562326341622956032,sexism,,RT @PrinceLaQroix: @MT8_9 @philippenis 29 boys no girls killed isn't violence against boys 2 of 6 killed by Eliot Rodger = girls and is vio\u2026
562342158112653312,sexism,,".@HumanistFury @Shermertron @jennykutner From now on, I'll use \""Little Girl\"". Except it insults preteen females comparing them to feminists."
562342319937310720,sexism,"GamerGate, ",RT @kinghatemode: she made a gif of a black street fighter player as a monkey. she started getting heat for it  #GamerGate http:\/\/t.co\/Dq73\u2026
562349627215986688,sexism,,.@Shermertron @HumanistFury Real question is do feminist liberal bigots understand that different rules for men\/women is sexism @jennykutner
562349860943572992,sexism,,".@Shermertron @HumanistFury ...that having different standards for white\/black is racist?  Not \""equal\"" at all...? Nope. @jennykutner @Salon"
562350093140238338,sexism,,RT @abnormalcybias: @garbage_person @MT8_9 @thisonesakillaa wanting to determine facts before making judgements is seen as an act of aggres\u2026
562352842460393472,sexism,,RT @FO7935: @garbage_person @MT8_9 @thisonesakillaa Must suck not being able 2 reach your own potential in life. Must be cuz you're a woman\u2026
562369394157039616,sexism,,"RT @Shermertron: @HumanistFury @MT8_9 @jennykutner I love how a journalist blocked me (ostensibly us) for criticizing her \""journalism.\"""
562414601766055936,sexism,"LikeAGirl, sorryitsaboy, AntiSJW, WomenAgainstFeminism, ",RT @thevelvetbrick1: Whose sexist? #LikeAGirl vs. #sorryitsaboy http:\/\/t.co\/P44oQEBT0h @treysanchezsez  #AntiSJW #WomenAgainstFeminism
562430137451683840,sexism,,@GenAnonCoward I knew this would be their response as soon as I saw the ad.
562430305492299777,sexism,,@She_TheWolf  True.  Just 99% of them.
562432586002485249,sexism,,@She_TheWolf Are you a feminist?
562434124313792512,sexism,,RT @Feminazi_Front: @She_TheWolf @brotheryellow @MT8_9 here's a simple picture on why people dislike feminism. It's a simple concept http:\/\u2026
562445059753525248,sexism,,@She_TheWolf @brotheryellow Men are.  Women cannot be.  Feminism says that's equal enough.
562467072073289729,sexism,,"@SnugRailgun She blocked me and I blocked her, why is that sexual abuse apologist @Auragasmic in my TL?"
562474692863614976,sexism,,"RT @kaijusoshingeki: @CultOfVivian @shoe0nhead Wow.... just... wow. You hear that, ladies? You don't have to be afraid if Anita has money. \u2026"
562648687483293696,sexism,"WomenAgainstFeminism, ",.@RealTrumpsFeels Evidently Twit'n'Run feminist coward @Auragasmic unblocks me long enough to reply &amp; then reblocks me #WomenAgainstFeminism
562664611565285379,sexism,,"@p4ndiamond A known \""dudebro\""."
562668872911044608,sexism,,"@p4ndiamond Was on a Russian site once.  It was either Meninism or UVA Hoax, I think."
562678175852167172,sexism,"GamerGate, ","Self described \""radical feminist\"" makes death threats against #GamerGate WOC for not doing\/thinking as she was told. http:\/\/t.co\/sVXfPPIhef"
562767195466661888,sexism,,".@WayneJBurrows @KirstArific He got one serve, not two.  Had to defend the doubles lines also."
562772798343753728,sexism,"sorryitsaboy, WomenAgainstFeminism, ","\""@victorymonk: #sorryitsaboy joke means more boys will stay w\/o couples willing to adopt them #WomenAgainstFeminism\"" http:\/\/t.co\/hMtwW3zP3T"
562773181023657985,sexism,,"@chereecorbin Feminazi.  She changed it sarcastically from \""rad fem\""."
562774055796113408,sexism,,@talisasofie Feminists think hating men is feminism.
562780644569530368,sexism,,@ErikaLopezDurel Bad seeds grow weeds.  Must be rooted out first or else you'd foundation cracks.
562785878649872384,sexism,"QuestionsForMen, ",RT @MenOnStrike: #QuestionsForMen Why do we stand aside when a vocal minority screams we have more rights than women? http:\/\/t.co\/Ea6VlrR9aa
562809029882556416,sexism,"QuestionsForMen, ",RT @RationalMale: #QuestionsForMen Do you realize how powerful feminism really is? http:\/\/t.co\/xb0e1KiEfs
562810349104402432,sexism,"QuestionsForMen, ","RT @LynnD_P: #QuestionsForMen  Have you ever taken six weeks off from work, casually decide if you want to go back then choose to work part\u2026"
562818699988860929,sexism,,@willberthelot Get a girl pregnant and find out...
562821560466407424,sexism,,@willberthelot @naaadnerb Deadbeat dad-ism is ILLEGAL.  This is the LEGAL system screwing him.
562826756416364544,sexism,,@TheaGumbert @aussielung Abortion is convenient.  Your point?
562827090811445248,sexism,,@tonygoz1e @AmyJoRyan I need...twit blocked me.
562831975674040322,sexism,,@g0ssipsquirrelx Take a guess...what %?
562834394143281153,sexism,,@JacquesCuze @KimoiDoutei @aussielung Opt in solves these problems.
562834962341433344,sexism,,@LivBo23 Men are assaulted 5 times more than women.
562835643404144640,sexism,,@tammykennon Men are assaulted 5 times more than women.
562839679423488000,sexism,,@Ali_East_West Let's test that... http:\/\/t.co\/Q518iRDd3B
562846471993966592,sexism,,@RejectRaine @willberthelot Legally in a Western nation?
562853510426148865,sexism,,@witch_sniffer @EscapeVelo I am amused greatly by the RedScareBot
562859463003365376,sexism,"WomenAgainstFeminism, ",".@TheGags29 If feminists knew how many women \""internalized\"" my \""misogyny\"" theyd need safe space #WomenAgainstFeminism http:\/\/t.co\/qT4laFeK7u"
562860227318796288,sexism,,"@cisrabbit \""Loose\"" was a Freudian reference..."
562860793767944193,sexism,,.@BristolBen @TheGags29 has either taken to some seriously ham fisted trolling or shes on meth\/out of meth which I have suspected about her
562881096275476480,sexism,,".@Ali_East_West @GenAnonCoward I know what a straw man is, Einstein.  What is the straw man here?"
562891291101757440,sexism,,RT @AnikaRoseAus: They say they care about men's rights but when speaking to groups who represent them - they block us. Seem they enjoy the\u2026
563022891638587392,sexism,"FeminismIsAwful, ",@DavidicLineage I present Exhibits V-Z that #FeminismIsAwful http:\/\/t.co\/xDh0uVQEl5
563034427044134912,sexism,,@RealTrumpsFeels ...or the fugly.
563050567757750272,sexism,"QuestionsForMen, ",RT @YTM1staWu1fy: #QuestionsForMen Do you ever find it hard to take a # seriously when it is designed by a hardcore sexist? http:\/\/t.co\/y9K\u2026
563055037992431617,sexism,,".@11twiggins So you oppose equal gender rights, do you?"
563062970847334401,sexism,,RT @Shermertron: @11twiggins So you DON'T plan on apologizing for your near-instant hypocrisy.  Okay. http:\/\/t.co\/YwMC9iAl4V
563081180707573762,sexism,,"@HumanistFury \""Sorry\"" for confusing me?  What am I looking at?"
563096318667939841,sexism,,"RT @victorymonk: @MGTOWKnight @highwiregirl oh, snap!! Here is what W from 3 world countries think abt ppl like you. #QuestionsForMen http:\u2026"
563122893794852866,sexism,,@filthy_degen Everything I post is free to be reused.
563123953301200899,sexism,"feminists, ",RT @FrankWorleyPR: Ten things #feminists really don't care about http:\/\/t.co\/0iDiNJgljE
563155311436242944,sexism,,@kmx1974 Who said that?
563156778750574593,sexism,,@kmx1974 Wrong and wrong.
563159796845907968,sexism,,"@kmx1974 Google \""financial abortion\""."
563171704827301889,sexism,,@kmx1974 Not even close to accurate. Are you intentionally obtuse?
563302445464682496,sexism,,@Scyleet  Is @kmx1974 legit stupid or just trolling?
563302778341425152,sexism,,.@kmx1974 @Scyleet No. I can just see you are either a dullard or have no intent on listening. So I refer you to Google. Which you fail at.
563304874038018048,sexism,,"@HumanistFury @FeministFailure It's still going strong...but I will eventually devolve into pics of hot women \""Pam or Carmen\""? Etc."
563306241473413120,sexism,,"RT @TwittingSystem: @MT8_9 @ZombieNeith Huh. \""feminism is for fucking women\""?\r\rSign me up!"
563306785302642688,sexism,,@Dreysander1 Should be. I already have the advice for future college men.  Find older women OR date girls from ANY college but yours.
563306925216268288,sexism,,@Dreysander1 The college tribunals only apply if BOTH attend that school.
563307738403704833,sexism,,@LMargolez My Twitter account is hilarious. But I cannot take credit. The mind numbingly moronic feminist hypocrites deserve the credit.
563308221600137216,sexism,,".@kmx1974 @Scyleet You never Googled \""financial abortion\"" OR you are too dumb to comprehend otherwise you would NOT ask what you did. Which?"
563308597476859905,sexism,,"@Dreysander1 Hard to say.  I naively had my fun, not realizing the anvil above me.  I believe having that \""fun\"" is key to later monogamy."
563308869867556864,sexism,,@Dreysander1 Sons are at much greater risk now than daughters because of feminist laws.
563312743722541056,sexism,,@Dreysander1 Absolutely.
563313083922513920,sexism,,"@Dreysander1 I dunno.  Knowing what I know now or in today's environment, I would NOT date any girl from same school."
563313417508093952,sexism,,@DoWeWantTo @LMargolez Pedos.
563319570862469120,sexism,,"@Dreysander1 Biurny Pegeuro put a man in jail for 20 years, never even had sex. Lied to her friends about ditching them at a club, so she..."
563320019141267456,sexism,,@Dreysander1 It took the priest a year to convince her to tell the cops.  He served 5 years out of 20.  She got 26 months.
563340056220696577,sexism,"QuestionsForMen, ","RT @_chrisdowns_: #QuestionsForMen This one's good, and topical. http:\/\/t.co\/RrP5IZrRpE"
563344334012289025,sexism,,@BLUNTmoms How?
563348777197903872,sexism,,@BLUNTmoms Is that wrong?  Is forcing them into parenthood wrong?
563363714401705986,sexism,,@Ryan140GG Nope. Adoption and safe haven.  She is not bound.
563376343338188800,sexism,,"@UseUrTongue You need serious help, Gags.  I hope you find it. http:\/\/t.co\/W1u9n2sjMh"
563376524372742146,sexism,,"@DomesticPirate @Vosnic @uomo389 Not arguing against abortion but for his choice, too."
563379142671233024,sexism,,@UseUrTongue Get help.  Seriously.
563427280232665089,sexism,,@jakesayshibro Thanks. I appreciate that.
563440959472812032,sexism,,@sjhough Hey...how did you make that =\/= thing?
563442450900209665,sexism,,@Mora_Fornelli An enemy of @clementine_ford is good enough for me...F\/F
563446724459782146,sexism,,"@IsabellaEscort When I ask them that verbatim question, they call me an abusive misogynist.  You?  Do you ever actually get an answer?"
563447271078256640,sexism,,"@IsabellaEscort Please do sometime, let me know.  In Canada they just passed a bill led by feminists."
563452724344549378,sexism,,"@holliebakerlutz Why was she fired, do you know?"
563453639042543616,sexism,,@holliebakerlutz What does that 23% figure represent?  How was it derived?
563457086538153987,sexism,,.@BlackOpal80 Are you a feminist?  @WildeArthur
563504036981141505,sexism,,@kmx1974  Stupid. Got it.
563510149675892736,sexism,,"@jsydneym We found out quickly most of these \""questions\"" were not looking for answers."
563544441940893696,sexism,,@DoctrineDark798 You should be able to save from here...right click or hold down on them and you should get a save option.
563545362112479234,sexism,"questionsforwomen, questionsformen, ",RT @mrlowercasea: #questionsforwomen #questionsformen Do you view someone less reasonably if they openly declare hatred of your gender? htt\u2026
563547956230778880,sexism,,@juliarforster Yes. http:\/\/t.co\/ixbt0uc7HN
563549116551421952,sexism,,"@aly_552 Yes.  Am I a victim, too?"
563552478084747264,sexism,,@PariahPotimouth Shhh....it's a trap. http:\/\/t.co\/umkBRTqYfA
563552896550465536,sexism,"QuestionsForMen, ","RT @Shermertron: @MT8_9 Has she been fired yet? Male writers for \""newspapers\"" usually get fired for much less. #QuestionsForMen"
563554951742652416,sexism,,"@ChristinaLoken1 Do you think implying someone can't get laid is \""sexist\"" or \""abusive\""?"
563555440379068417,sexism,,@PariahPotimouth Feminism.
563558130626605056,sexism,,@ChristinaLoken1 I derive the same meaning.  What have I missed?
563559567939100672,sexism,,@anniekfox Why can't you tell?
563564937994579968,sexism,"QuestionsForMen, ","RT @RemyNorth: These #QuestionsForMen are mostly ignorant &amp; sexist. \""Do shitty things happen to you?\"" \""Isn't your life perfect?\"" \""How many \u2026"
563567039433162752,sexism,,@anniekfox Can you give an example?
563567281348026368,sexism,,@PariahPotimouth Couldn't fit in one tweet.  I followed it up.
563568235023720448,sexism,,"@anniekfox Hmmm...that's a good point. Bathing in male tears is more of a feminist thing, huh?"
