Twitter_Id,Label,Hashtags,Text
839821167275954176,sexism,"adaywithoutwomen, ",RT @girlsreallyrule: The lights are out at the Statue of Liberty...that's ONE MORE woman America CANNOT do without. #adaywithoutwomen #Ligh\u2026
836636715305455616,sexism,"ALDUBxDTBYLandas, ","RT @sexylhez: Lucky is the man who is the first love of a woman, but luckier is the woman who is the last love of a man.\n#ALDUBxDTBYLandas"
847559017442545664,sexism,,"so hit me like a man, and love me like a woman"
839617625084821504,sexism,"InternationalWomensDay, adaywithoutwomen, ",RT @TopMegaNewz: Happy #InternationalWomensDay\u00a0 to all the strong and fierce women all over the globe! \ud83c\udf39\ud83c\udf39\ud83c\udf39\ud83c\udf39\ud83c\udf39#adaywithoutwomen https:\/\/t.co\/\u2026
839850354699218944,sexism,"WomensDay, ","RT @UN: \""We can\u2019t achieve any of our goals without the participation of women and girls\"" - @AntonioGuterres on #WomensDay https:\/\/t.co\/J3ce\u2026"
839618289085067266,sexism,"ADayWithoutWomen, ",RT @SarcasticRover: I wouldn't have made it to Mars without women. \n\n#ADayWithoutWomen is a day without Curiosity. https:\/\/t.co\/yLTJCGAaqj
839848671332151296,sexism,"womensday, ",RT @khattak: A woman is like a tea bag - You can't tell how strong she is until you put her in hot water. (Roosevelt) #womensday #Internati\u2026
839659534717157376,sexism,"ADayWithoutWomen, WomenForTrump, MAGA, ",RT @tteegar: I'll pass on  #ADayWithoutWomen\n\n\ud83d\udc95Real women don't abandon their responsibilities\ud83d\udc95\n\n\ud83c\udf38 #WomenForTrump \ud83c\udf38\n\u2764\ufe0f\ud83c\uddfa\ud83c\uddf8#MAGA \ud83c\uddfa\ud83c\uddf8\u2764\ufe0f\n\n\ud83d\udc8b.@Just\u2026
839838794568318976,sexism,"womensday, ","RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women \ud83d\udc8b\ud83d\udc67\ud83c\udffe\ud83d\udc96\ud83d\udc69\ud83c\udffc\u200d\ud83d\udd2c\ud83d\udc44\ud83d\udc75\ud83c\udffc my fine women, alive women, gonna fight\u2026"
839885754281119744,sexism,"WomensDay, AndItsWomensDay, SantoshiMaa, ","RT @AndTVOfficial: She's bold &amp; she's powerful. Without her, nothing seems complete. Happy #WomensDay! #AndItsWomensDay #SantoshiMaa https:\u2026"
839918037478154240,sexism,"womensday, ","RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women \ud83d\udc8b\ud83d\udc67\ud83c\udffe\ud83d\udc96\ud83d\udc69\ud83c\udffc\u200d\ud83d\udd2c\ud83d\udc44\ud83d\udc75\ud83c\udffc my fine women, alive women, gonna fight\u2026"
839554324468494336,sexism,,"RT @Metasota: without the love of a woman,\nI don't even exist. \nwe owe you more.\nyou deserve better from us."
839631895298256896,sexism,"ADayWithoutWomen, ","RT @MsPackyetti: If you're mad a school district could be closed on #ADayWithoutWomen, recognize that women have been the backbone of educa\u2026"
836617268029181953,sexism,"ALDUBxDTBYLandas, ","RT @sexylhez: Lucky is the man who is the first love of a woman, but luckier is the woman who is the last love of a man.\n#ALDUBxDTBYLandas"
839666281716547588,sexism,,It's a sad reality as a man when you have to look yourself in the mirror and realize you lost a good female.
839971351117107201,sexism,"ADayWithoutWomen, ","RT @KazeSkyz: \""The reason liberal women are liberal is because they have to date liberal men\"" \n\n-@AnnCoulter\n\n#ADayWithoutWomen @anntensity"
839575554449895424,sexism,"ADayWithoutWomen, ","RT @smrtgrls: What is life without women? @AmberTamblyn tells all in her poem \""Uncertainty\"" \u2193 #ADayWithoutWomen https:\/\/t.co\/KLmbCDHhFa"
839667967071678464,sexism,"ADayWithoutWomen, WomenForTrump, MAGA, ",RT @tteegar: I'll pass on  #ADayWithoutWomen\n\n\ud83d\udc95Real women don't abandon their responsibilities\ud83d\udc95\n\n\ud83c\udf38 #WomenForTrump \ud83c\udf38\n\u2764\ufe0f\ud83c\uddfa\ud83c\uddf8#MAGA \ud83c\uddfa\ud83c\uddf8\u2764\ufe0f\n\n\ud83d\udc8b.@Just\u2026
839613640768630785,sexism,"ADayWithoutWomen, ",RT @ConstanceQueen8: #ADayWithoutWomen Trump Women\nThink Differently\nDon't Neglect Responsibilities \nDon't Whine &amp; Complain\nRecognize &amp; Che\u2026
839895066315526149,sexism,"WomensDay, ",RT @mlkhattar: My greetings and best wishes to everyone on International #WomensDay. I salute the accomplishments and role of women in our\u2026
839961623569858561,sexism,"adaywithoutwomen, adaywithoutliberalwomen, Trump, ","RT @smartgirls4gop: Sorry Liberals of the Left. Republican \""Smart Girls\"" get this.  #adaywithoutwomen #adaywithoutliberalwomen \n#Trump #MAG\u2026"
839589422718935040,sexism,"ADayWithoutWomen, ","RT @smrtgrls: What is life without women? @AmberTamblyn tells all in her poem \""Uncertainty\"" \u2193 #ADayWithoutWomen https:\/\/t.co\/KLmbCDHhFa"
839606131601244160,sexism,"ADayWithoutWomen, ",RT @ConstanceQueen8: #ADayWithoutWomen Trump Women\nThink Differently\nDon't Neglect Responsibilities \nDon't Whine &amp; Complain\nRecognize &amp; Che\u2026
839642252867694592,sexism,"ADayWithoutWomen, ","RT @KazeSkyz: \""The reason liberal women are liberal is because they have to date liberal men\"" \n\n-@AnnCoulter\n\n#ADayWithoutWomen @anntensity"
839587849699721216,sexism,"ADayWithoutWomen, ",RT @SarcasticRover: I wouldn't have made it to Mars without women. \n\n#ADayWithoutWomen is a day without Curiosity. https:\/\/t.co\/yLTJCGAaqj
837175435234439168,sexism,,"RT @sexylhes17: Lucky is the man who is the first love of a woman, but luckier is the woman who is the last love of a man.\n#ALDUB85thWeeksa\u2026"
839725051448475648,sexism,"adaywithoutwomen, MAGA, ",RT @mikandynothem: My wife is going to work today beacause she is NO lazy liberal woman looking for a day off! \n#adaywithoutwomen #MAGA htt\u2026
836509492841967616,sexism,,RT @teramaji: Charismatic\u2694\ufe0f\nBrave \u2694\ufe0f\nthe love of a woman\u2764\ufe0f\nIt's warrior Lexa \u2694\ufe0f https:\/\/t.co\/x6TjzsAfLU
839889307745796097,sexism,,"RT @nsui: A woman brings us on this earth, nurtures us &amp; makes us what we are today.\nTake an oath, to help her nurture herself! \nHappy #wom\u2026"
839922008246870016,sexism,"womensday, ","RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women \ud83d\udc8b\ud83d\udc67\ud83c\udffe\ud83d\udc96\ud83d\udc69\ud83c\udffc\u200d\ud83d\udd2c\ud83d\udc44\ud83d\udc75\ud83c\udffc my fine women, alive women, gonna fight\u2026"
847031902779457537,sexism,"bbcmidweek, ",@BBCRadio4 #bbcmidweek \nSuzy Quattro 'I think like a man and have emotions of a woman '.\nThanks @lib_thinks for 35 years
838784514163900422,sexism,,"\""The biggest coward of a man is to awaken the love of a woman without the intention of loving her\"""
839940042487398405,sexism,"ADayWithoutWomen, ",RT @ConstanceQueen8: #ADayWithoutWomen Trump Women\nThink Differently\nDon't Neglect Responsibilities \nDon't Whine &amp; Complain\nRecognize &amp; Che\u2026
847623614178377729,sexism,,"RT @tkeri_xo: If a guy pays for a girl's meal he was taught right. But if the girl EXPECTS the guy to pay, she was taught wrong."
839671440714588160,sexism,"adaywithoutwomen, adaywithoutliberalwomen, Trump, ","RT @smartgirls4gop: Sorry Liberals of the Left. Republican \""Smart Girls\"" get this.  #adaywithoutwomen #adaywithoutliberalwomen \n#Trump #MAG\u2026"
839466486112661504,sexism,,RT @Stone_Marley: As a man I learned you have way better luck in life when you treat women good. And that comes from a man who seen both si\u2026
839951241182593026,sexism,"art, love, femalesculpture, ",RT @leckie_mike: \u201cMarble is formed in ancient seas and the sea is an allegory for the love of a woman.\u201d #art #love #femalesculpture https:\/\u2026
839929789049774080,sexism,,"RT @SriSri: Women possess a unique combination of will,determination &amp; emotions.They can protect,support &amp; uplift the family &amp; society.Happ\u2026"
839585250946740231,sexism,"ADayWithoutWomen, ","RT @MsPackyetti: #ADayWithoutWomen should be a time to reflect on the respect, dignity + equity women deserve. Don't judge choices-instead,\u2026"
839867360022425601,sexism,"ADayWithoutWomen, ",RT @SarcasticRover: I wouldn't have made it to Mars without women. \n\n#ADayWithoutWomen is a day without Curiosity. https:\/\/t.co\/yLTJCGAaqj
839855913531928576,sexism,,"RT @SyedSaddiq: \""BEHIND every successful man, there's a woman\"".\n\nI disagree.\n\nIt's \""NEXT to every successful man, there's a woman\""\n\n#KamiSo\u2026"
839645308833288192,sexism,"adaywithoutwomen, ",RT @girlsreallyrule: The lights are out at the Statue of Liberty...that's ONE MORE woman America CANNOT do without. #adaywithoutwomen #Ligh\u2026
839872100617895936,sexism,"adaywithoutwomen, ",RT @girlsreallyrule: The lights are out at the Statue of Liberty...that's ONE MORE woman America CANNOT do without. #adaywithoutwomen #Ligh\u2026
839645134543273988,sexism,"ADayWithoutWomen, WomenForTrump, MAGA, ",RT @tteegar: I'll pass on  #ADayWithoutWomen\n\n\ud83d\udc95Real women don't abandon their responsibilities\ud83d\udc95\n\n\ud83c\udf38 #WomenForTrump \ud83c\udf38\n\u2764\ufe0f\ud83c\uddfa\ud83c\uddf8#MAGA \ud83c\uddfa\ud83c\uddf8\u2764\ufe0f\n\n\ud83d\udc8b.@Just\u2026
839604700915740673,sexism,"ADayWithoutWomen, ",RT @SarcasticRover: I wouldn't have made it to Mars without women. \n\n#ADayWithoutWomen is a day without Curiosity. https:\/\/t.co\/yLTJCGAaqj
839882350867722242,sexism,"womensday, ","RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women \ud83d\udc8b\ud83d\udc67\ud83c\udffe\ud83d\udc96\ud83d\udc69\ud83c\udffc\u200d\ud83d\udd2c\ud83d\udc44\ud83d\udc75\ud83c\udffc my fine women, alive women, gonna fight\u2026"
839851767772798976,sexism,,"RT @SyedSaddiq: \""BEHIND every successful man, there's a woman\"".\n\nI disagree.\n\nIt's \""NEXT to every successful man, there's a woman\""\n\n#KamiSo\u2026"
839836329903067137,sexism,"womensday, ","RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women \ud83d\udc8b\ud83d\udc67\ud83c\udffe\ud83d\udc96\ud83d\udc69\ud83c\udffc\u200d\ud83d\udd2c\ud83d\udc44\ud83d\udc75\ud83c\udffc my fine women, alive women, gonna fight\u2026"
840077603872489472,sexism,"adaywithoutwomen, ",RT @girlsreallyrule: The lights are out at the Statue of Liberty...that's ONE MORE woman America CANNOT do without. #adaywithoutwomen #Ligh\u2026
839588278974169088,sexism,"ADayWithoutWomen, ","RT @KazeSkyz: \""The reason liberal women are liberal is because they have to date liberal men\"" \n\n-@AnnCoulter\n\n#ADayWithoutWomen @anntensity"
839858055646969858,sexism,"ADayWithoutWomen, ",RT @SarcasticRover: I wouldn't have made it to Mars without women. \n\n#ADayWithoutWomen is a day without Curiosity. https:\/\/t.co\/yLTJCGAaqj
839921623465668613,sexism,"womensday, ","RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women \ud83d\udc8b\ud83d\udc67\ud83c\udffe\ud83d\udc96\ud83d\udc69\ud83c\udffc\u200d\ud83d\udd2c\ud83d\udc44\ud83d\udc75\ud83c\udffc my fine women, alive women, gonna fight\u2026"
839884922433204226,sexism,,RT @Franklin_Graham: I\u2019m thankful for my mother who was tough as nails &amp; meant so much &amp; for my wife Jane who has been by my side for over\u2026
839616318013845504,sexism,"ADayWithoutWomen, WomenForTrump, MAGA, ",RT @tteegar: I'll pass on  #ADayWithoutWomen\n\n\ud83d\udc95Real women don't abandon their responsibilities\ud83d\udc95\n\n\ud83c\udf38 #WomenForTrump \ud83c\udf38\n\u2764\ufe0f\ud83c\uddfa\ud83c\uddf8#MAGA \ud83c\uddfa\ud83c\uddf8\u2764\ufe0f\n\n\ud83d\udc8b.@Just\u2026
839856205304471552,sexism,,"RT @SyedSaddiq: \""BEHIND every successful man, there's a woman\"".\n\nI disagree.\n\nIt's \""NEXT to every successful man, there's a woman\""\n\n#KamiSo\u2026"
847204432580395008,sexism,,@TheDMacMan but I figured you were tough enough to take it like a man\ud83d\ude02\ud83d\ude02\ud83d\ude02
839858093190168576,sexism,,"RT @lakshyarajmewar: Within her, she has the power to create, nurture &amp; transform. Let\u2019s pay tribute to the women who have risen for a bett\u2026"
839872626290003968,sexism,"womensday, ","RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women \ud83d\udc8b\ud83d\udc67\ud83c\udffe\ud83d\udc96\ud83d\udc69\ud83c\udffc\u200d\ud83d\udd2c\ud83d\udc44\ud83d\udc75\ud83c\udffc my fine women, alive women, gonna fight\u2026"
839876063991857154,sexism,"womensday, ","RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women \ud83d\udc8b\ud83d\udc67\ud83c\udffe\ud83d\udc96\ud83d\udc69\ud83c\udffc\u200d\ud83d\udd2c\ud83d\udc44\ud83d\udc75\ud83c\udffc my fine women, alive women, gonna fight\u2026"
847339379446095874,sexism,"DTBYFullSupport, ","RT @firgine: Every time you mistreat a woman, you give up the right to be treated like a man.\n#DTBYFullSupport"
839728835834806273,sexism,"ADayWithoutWomen, ",RT @ConstanceQueen8: #ADayWithoutWomen Trump Women\nThink Differently\nDon't Neglect Responsibilities \nDon't Whine &amp; Complain\nRecognize &amp; Che\u2026
839667714461417472,sexism,"adaywithoutwomen, ",RT @girlsreallyrule: The lights are out at the Statue of Liberty...that's ONE MORE woman America CANNOT do without. #adaywithoutwomen #Ligh\u2026
839862715799629824,sexism,,"RT @SyedSaddiq: \""BEHIND every successful man, there's a woman\"".\n\nI disagree.\n\nIt's \""NEXT to every successful man, there's a woman\""\n\n#KamiSo\u2026"
839609237206614017,sexism,"adaywithoutwomen, ",RT @Bennettruth: Real feminists don't play hooky. #adaywithoutwomen https:\/\/t.co\/dz5QsD5sr3
838936371884523520,sexism,,"RT @sexylhez: Lucky is the man who is the first love of a woman, but luckier is the woman who is the last love of a man.\n#ALDUBxDTBYSoulmat\u2026"
839845385799520256,sexism,"womensday, ","RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women \ud83d\udc8b\ud83d\udc67\ud83c\udffe\ud83d\udc96\ud83d\udc69\ud83c\udffc\u200d\ud83d\udd2c\ud83d\udc44\ud83d\udc75\ud83c\udffc my fine women, alive women, gonna fight\u2026"
839928475188346880,sexism,"WomensDay, ",RT @antonioguterres: We can\u2019t achieve any of our goals without the participation of women and girls. #WomensDay https:\/\/t.co\/2oCVEQQFMR
840092391059030018,sexism,"ADayWithoutWomen, ",RT @ConstanceQueen8: #ADayWithoutWomen Trump Women\nThink Differently\nDon't Neglect Responsibilities \nDon't Whine &amp; Complain\nRecognize &amp; Che\u2026
839640628501889024,sexism,"adaywithoutwomen, ",RT @Bennettruth: Real feminists don't play hooky. #adaywithoutwomen https:\/\/t.co\/dz5QsD5sr3
839860679918092288,sexism,"WomensDay, ","RT @UN: \""We can\u2019t achieve any of our goals without the participation of women and girls\"" - @AntonioGuterres on #WomensDay https:\/\/t.co\/J3ce\u2026"
839841697655832577,sexism,"WomensDay, ",RT @RedChilliesEnt: She is everything you want her to be &amp; sometimes what you may fail to see. Cheers to womanhood. Happy #WomensDay https:\u2026
839632821270491136,sexism,"adaywithoutwomen, ",RT @girlsreallyrule: The lights are out at the Statue of Liberty...that's ONE MORE woman America CANNOT do without. #adaywithoutwomen #Ligh\u2026
839880082004979712,sexism,"womensday, ","RT @bhawnakat: Don't Forget!!!!\nWithout \""HER \""even \""HERO \"" IS \""0\""..\n\n#womensday https:\/\/t.co\/NhncxFo7BK"
839896154183766017,sexism,,RT @ajmalkwazir: Women are most respectable in our society and culture. I believe in giving them due respect no matter what the situ is.#wo\u2026
839928180840484865,sexism,"womensday, ","RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women \ud83d\udc8b\ud83d\udc67\ud83c\udffe\ud83d\udc96\ud83d\udc69\ud83c\udffc\u200d\ud83d\udd2c\ud83d\udc44\ud83d\udc75\ud83c\udffc my fine women, alive women, gonna fight\u2026"
839584913301073927,sexism,"adaywithoutwomen, ",RT @Bennettruth: Real feminists don't play hooky. #adaywithoutwomen https:\/\/t.co\/dz5QsD5sr3
839629512065368065,sexism,,"RT @incharmuese: For the love of a woman, visceral and tender and primitive and fierce. \nFor the love of every woman"
839846763125161984,sexism,"WomensDay, ","RT @ArjunArtist: Appreciate your lady, your mum, your sister today and every day #WomensDay \ud83d\udc81"
839213671104540674,sexism,"ADayWithoutAWomanLogic, ","\""People believe I don't do as good of work as a man, so I won't do any at all!\"" #ADayWithoutAWomanLogic"
839844768511377408,sexism,,RT @Franklin_Graham: I\u2019m thankful for my mother who was tough as nails &amp; meant so much &amp; for my wife Jane who has been by my side for over\u2026
839894389082230786,sexism,"ADayWithoutWomen, WomenForTrump, MAGA, ",RT @tteegar: I'll pass on  #ADayWithoutWomen\n\n\ud83d\udc95Real women don't abandon their responsibilities\ud83d\udc95\n\n\ud83c\udf38 #WomenForTrump \ud83c\udf38\n\u2764\ufe0f\ud83c\uddfa\ud83c\uddf8#MAGA \ud83c\uddfa\ud83c\uddf8\u2764\ufe0f\n\n\ud83d\udc8b.@Just\u2026
839803746012049408,sexism,"womensday, ","RT @AFRICANlSM: No man succeeds without a good woman besides him. Wife or mother. If it is both, he is twice as blessed #womensday"
845547052008423424,sexism,,"RT @SexAtOxbridge: When someone says that I'm really smart \""for a girl\"" https:\/\/t.co\/1YjcZ4XyWn"
847361470463492096,sexism,"DTBYFullSupport, ","RT @firgine: Every time you mistreat a woman, you give up the right to be treated like a man.\n#DTBYFullSupport"
846869331988267008,sexism,,RT @distrxst: Looking for a girl to treat like a princess and call me daddy
839641887359148033,sexism,"ADayWithoutWomen, ",RT @ConstanceQueen8: #ADayWithoutWomen Trump Women\nThink Differently\nDon't Neglect Responsibilities \nDon't Whine &amp; Complain\nRecognize &amp; Che\u2026
839883626468749314,sexism,"womensday, ","RT @ysjagan: On this #womensday, I humbly thank and extend my appreciation to each and every woman - the force behind our society. #HappyWo\u2026"
839801770100600835,sexism,"ADayWithoutWomen, ","RT @MsPackyetti: If you're mad a school district could be closed on #ADayWithoutWomen, recognize that women have been the backbone of educa\u2026"
839383819035754496,sexism,"womensday, ","No man succeeds without a good woman besides him. Wife or mother. If it is both, he is twice as blessed #womensday"
839834218062565376,sexism,"womensday, ","RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women \ud83d\udc8b\ud83d\udc67\ud83c\udffe\ud83d\udc96\ud83d\udc69\ud83c\udffc\u200d\ud83d\udd2c\ud83d\udc44\ud83d\udc75\ud83c\udffc my fine women, alive women, gonna fight\u2026"
839118529093910528,sexism,"whosavedwho, shelterpet, ","This week on #whosavedwho, the love of a woman for her #shelterpet will bring a smile to your face \ud83d\ude0a https:\/\/t.co\/bSGYw7D7aZ"
839897179548446721,sexism,"womensday, ","RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women \ud83d\udc8b\ud83d\udc67\ud83c\udffe\ud83d\udc96\ud83d\udc69\ud83c\udffc\u200d\ud83d\udd2c\ud83d\udc44\ud83d\udc75\ud83c\udffc my fine women, alive women, gonna fight\u2026"
839622230103453697,sexism,"ADayWithoutWomen, WomenForTrump, MAGA, ",RT @tteegar: I'll pass on  #ADayWithoutWomen\n\n\ud83d\udc95Real women don't abandon their responsibilities\ud83d\udc95\n\n\ud83c\udf38 #WomenForTrump \ud83c\udf38\n\u2764\ufe0f\ud83c\uddfa\ud83c\uddf8#MAGA \ud83c\uddfa\ud83c\uddf8\u2764\ufe0f\n\n\ud83d\udc8b.@Just\u2026
839836334571327488,sexism,"womensday, ","RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women \ud83d\udc8b\ud83d\udc67\ud83c\udffe\ud83d\udc96\ud83d\udc69\ud83c\udffc\u200d\ud83d\udd2c\ud83d\udc44\ud83d\udc75\ud83c\udffc my fine women, alive women, gonna fight\u2026"
839897757829718016,sexism,"womensday, ","RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women \ud83d\udc8b\ud83d\udc67\ud83c\udffe\ud83d\udc96\ud83d\udc69\ud83c\udffc\u200d\ud83d\udd2c\ud83d\udc44\ud83d\udc75\ud83c\udffc my fine women, alive women, gonna fight\u2026"
839578176531525632,sexism,"adaywithoutwomen, ","I am going to create a restaurant called \""Sammich world\"" and im only going to hire women.\n#adaywithoutwomen has made me see the light!"
839677423461482496,sexism,"ADayWithoutWomen, ",RT @SarcasticRover: I wouldn't have made it to Mars without women. \n\n#ADayWithoutWomen is a day without Curiosity. https:\/\/t.co\/yLTJCGAaqj
837063625206607872,sexism,"BeBoldForChange, ESPN, ",This is brilliant. Why should a woman be complimented by being told she's as good as a man? #BeBoldForChange https:\/\/t.co\/eesk59qWKq #ESPN
839840883776323584,sexism,,RT @loveaprilgreen: show me a damaged\nwoman\nand i will show you\na poem in her bones;\na painting in her blood;\na song in her heart.\n\n#womens\u2026
837255192617730048,sexism,"DTBYPelangiInDanger, ","#DTBYPelangiInDanger\nLucky is the man who is the first love of a woman,\n\nbut luckier is the woman who is the last love of a man."
839588296078553094,sexism,"ADayWithoutWomen, ","RT @KazeSkyz: \""The reason liberal women are liberal is because they have to date liberal men\"" \n\n-@AnnCoulter\n\n#ADayWithoutWomen @anntensity"
839935200268324865,sexism,"womensday, ","RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women \ud83d\udc8b\ud83d\udc67\ud83c\udffe\ud83d\udc96\ud83d\udc69\ud83c\udffc\u200d\ud83d\udd2c\ud83d\udc44\ud83d\udc75\ud83c\udffc my fine women, alive women, gonna fight\u2026"
836613297243897858,sexism,"ALDUBxDTBYLandas, ","RT @sexylhez: Lucky is the man who is the first love of a woman, but luckier is the woman who is the last love of a man.\n#ALDUBxDTBYLandas"
839630362032623616,sexism,"ADayWithoutWomen, WomenForTrump, MAGA, ",RT @tteegar: I'll pass on  #ADayWithoutWomen\n\n\ud83d\udc95Real women don't abandon their responsibilities\ud83d\udc95\n\n\ud83c\udf38 #WomenForTrump \ud83c\udf38\n\u2764\ufe0f\ud83c\uddfa\ud83c\uddf8#MAGA \ud83c\uddfa\ud83c\uddf8\u2764\ufe0f\n\n\ud83d\udc8b.@Just\u2026
839817808951316480,sexism,,"RT @incharmuese: For the love of a woman, visceral and tender and primitive and fierce. \nFor the love of every woman"
839586073344790528,sexism,"ADayWithoutWomen, ",RT @SarcasticRover: I wouldn't have made it to Mars without women. \n\n#ADayWithoutWomen is a day without Curiosity. https:\/\/t.co\/yLTJCGAaqj
839659714728374272,sexism,"ADayWithoutWomen, WomenForTrump, MAGA, ",RT @tteegar: I'll pass on  #ADayWithoutWomen\n\n\ud83d\udc95Real women don't abandon their responsibilities\ud83d\udc95\n\n\ud83c\udf38 #WomenForTrump \ud83c\udf38\n\u2764\ufe0f\ud83c\uddfa\ud83c\uddf8#MAGA \ud83c\uddfa\ud83c\uddf8\u2764\ufe0f\n\n\ud83d\udc8b.@Just\u2026
839640569668333568,sexism,"adaywithoutwomen, ",RT @Lrihendry: REAL women will show up for work tomorrow. Those who matter. #adaywithoutwomen
839674756454498304,sexism,"adaywithoutwomen, ",RT @Bennettruth: Real feminists don't play hooky. #adaywithoutwomen https:\/\/t.co\/dz5QsD5sr3
839577707742625792,sexism,"ADayWithoutWomen, ",RT @SarcasticRover: I wouldn't have made it to Mars without women. \n\n#ADayWithoutWomen is a day without Curiosity. https:\/\/t.co\/yLTJCGAaqj
839900541358571520,sexism,,"RT @SriSri: Women possess a unique combination of will,determination &amp; emotions.They can protect,support &amp; uplift the family &amp; society.Happ\u2026"
839853506878070784,sexism,,"RT @SyedSaddiq: \""BEHIND every successful man, there's a woman\"".\n\nI disagree.\n\nIt's \""NEXT to every successful man, there's a woman\""\n\n#KamiSo\u2026"
839786671042412548,sexism,"adaywithoutwomen, ",RT @Bennettruth: Real feminists don't play hooky. #adaywithoutwomen https:\/\/t.co\/dz5QsD5sr3
839588068021661696,sexism,"ADayWithoutWomen, ","RT @KazeSkyz: \""The reason liberal women are liberal is because they have to date liberal men\"" \n\n-@AnnCoulter\n\n#ADayWithoutWomen @anntensity"
839624369504673792,sexism,"adaywithoutwomen, ",RT @girlsreallyrule: The lights are out at the Statue of Liberty...that's ONE MORE woman America CANNOT do without. #adaywithoutwomen #Ligh\u2026
839878629001740288,sexism,"womensday, ","RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women \ud83d\udc8b\ud83d\udc67\ud83c\udffe\ud83d\udc96\ud83d\udc69\ud83c\udffc\u200d\ud83d\udd2c\ud83d\udc44\ud83d\udc75\ud83c\udffc my fine women, alive women, gonna fight\u2026"
839276166536036352,sexism,,"RT @tinycatina: @radiogreenman @KongEu3 What a good man can do, a woman can do just as well or even better. Together we are best. :)"
839919663056322562,sexism,"womensday, ","RT @FekuLeaks: .@narendramodi Saluting the indomitable spirit, determination &amp; dedication of Nari Shakti on International #womensday #TheGr\u2026"
839866990432927744,sexism,"Womensday, ",RT @Insan_sakshii: Special womens make #Womensday more special. https:\/\/t.co\/ABhECWPYOd
839838481325113345,sexism,"womensday, ","RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women \ud83d\udc8b\ud83d\udc67\ud83c\udffe\ud83d\udc96\ud83d\udc69\ud83c\udffc\u200d\ud83d\udd2c\ud83d\udc44\ud83d\udc75\ud83c\udffc my fine women, alive women, gonna fight\u2026"
839587649107066881,sexism,"adaywithoutwomen, ",RT @girlsreallyrule: The lights are out at the Statue of Liberty...that's ONE MORE woman America CANNOT do without. #adaywithoutwomen #Ligh\u2026
839714597519032320,sexism,"ADayWithoutWomen, WomenForTrump, MAGA, ",RT @tteegar: I'll pass on  #ADayWithoutWomen\n\n\ud83d\udc95Real women don't abandon their responsibilities\ud83d\udc95\n\n\ud83c\udf38 #WomenForTrump \ud83c\udf38\n\u2764\ufe0f\ud83c\uddfa\ud83c\uddf8#MAGA \ud83c\uddfa\ud83c\uddf8\u2764\ufe0f\n\n\ud83d\udc8b.@Just\u2026
839879973615898624,sexism,,"RT @lakshyarajmewar: Within her, she has the power to create, nurture &amp; transform. Let\u2019s pay tribute to the women who have risen for a bett\u2026"
839893791255453696,sexism,"womensday, ","RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women \ud83d\udc8b\ud83d\udc67\ud83c\udffe\ud83d\udc96\ud83d\udc69\ud83c\udffc\u200d\ud83d\udd2c\ud83d\udc44\ud83d\udc75\ud83c\udffc my fine women, alive women, gonna fight\u2026"
839841287620579328,sexism,"womensday, ","RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women \ud83d\udc8b\ud83d\udc67\ud83c\udffe\ud83d\udc96\ud83d\udc69\ud83c\udffc\u200d\ud83d\udd2c\ud83d\udc44\ud83d\udc75\ud83c\udffc my fine women, alive women, gonna fight\u2026"
839869182565101568,sexism,"womensday, ","RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women \ud83d\udc8b\ud83d\udc67\ud83c\udffe\ud83d\udc96\ud83d\udc69\ud83c\udffc\u200d\ud83d\udd2c\ud83d\udc44\ud83d\udc75\ud83c\udffc my fine women, alive women, gonna fight\u2026"
839895062066552832,sexism,"womensday, ","RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women \ud83d\udc8b\ud83d\udc67\ud83c\udffe\ud83d\udc96\ud83d\udc69\ud83c\udffc\u200d\ud83d\udd2c\ud83d\udc44\ud83d\udc75\ud83c\udffc my fine women, alive women, gonna fight\u2026"
